"","id","model","model.params","series","mddl","mda"
"1",1,"Wavelets","d2,1,periodic","data/series_01.RData","3.99606188839433","0.0259060350026767"
"2",2,"Wavelets","d4,1,periodic","data/series_01.RData","0.870486757051235","0.00130747781078397"
"3",3,"Wavelets","d6,1,periodic","data/series_01.RData","0","0.000121232514127531"
"4",4,"Wavelets","d8,1,periodic","data/series_01.RData","0","6.4125358474841e-05"
"5",5,"Wavelets","d10,1,periodic","data/series_01.RData","0","6.43407979922946e-05"
"6",6,"Wavelets","d12,1,periodic","data/series_01.RData","0","5.59108783240228e-05"
"7",7,"Wavelets","d14,1,periodic","data/series_01.RData","0","5.10626830866806e-05"
"8",8,"Wavelets","d16,1,periodic","data/series_01.RData","0","5.11527640424335e-05"
"9",9,"Wavelets","d18,1,periodic","data/series_01.RData","0","5.59878102797772e-05"
"10",10,"Wavelets","d20,1,periodic","data/series_01.RData","0","6.42034378986992e-05"
"11",11,"Wavelets","la8,1,periodic","data/series_01.RData","0","4.46674169599198e-05"
"12",12,"Wavelets","la10,1,periodic","data/series_01.RData","0","4.12106817718574e-05"
"13",13,"Wavelets","la12,1,periodic","data/series_01.RData","0","4.78143913529383e-05"
"14",14,"Wavelets","la14,1,periodic","data/series_01.RData","0","6.31078680173195e-05"
"15",15,"Wavelets","la16,1,periodic","data/series_01.RData","0","5.07515867553392e-05"
"16",16,"Wavelets","la18,1,periodic","data/series_01.RData","0","4.88823173414382e-05"
"17",17,"Wavelets","la20,1,periodic","data/series_01.RData","0","5.33793217160089e-05"
"18",18,"Wavelets","bl14,1,periodic","data/series_01.RData","0","6.20694633607626e-05"
"19",19,"Wavelets","bl18,1,periodic","data/series_01.RData","0","6.6836650336228e-05"
"20",20,"Wavelets","bl20,1,periodic","data/series_01.RData","0","5.30956552946959e-05"
"21",21,"Wavelets","c6,1,periodic","data/series_01.RData","0.870486757051235","0.00125350947904251"
"22",22,"Wavelets","c12,1,periodic","data/series_01.RData","0","5.29884830148743e-05"
"23",23,"Wavelets","c18,1,periodic","data/series_01.RData","0","5.39308517977474e-05"
"24",24,"Wavelets","c24,1,periodic","data/series_01.RData","0","5.59906967435692e-05"
"25",25,"Wavelets","c30,1,periodic","data/series_01.RData","0","5.81119900810212e-05"
"26",26,"Wavelets","d2,2,periodic","data/series_01.RData","3.56370821322552","0.0547043039500901"
"27",27,"Wavelets","d4,2,periodic","data/series_01.RData","1.84297020324396","0.00518364449040134"
"28",28,"Wavelets","d6,2,periodic","data/series_01.RData","0","0.000637022705411058"
"29",29,"Wavelets","d8,2,periodic","data/series_01.RData","0","0.00017986420517907"
"30",30,"Wavelets","d10,2,periodic","data/series_01.RData","0","0.000102973534692398"
"31",31,"Wavelets","d12,2,periodic","data/series_01.RData","0","9.76952900136848e-05"
"32",32,"Wavelets","d14,2,periodic","data/series_01.RData","0","0.000107720972909393"
"33",33,"Wavelets","d16,2,periodic","data/series_01.RData","0","0.000138730560332138"
"34",34,"Wavelets","d18,2,periodic","data/series_01.RData","0","0.000145757080026875"
"35",35,"Wavelets","d20,2,periodic","data/series_01.RData","0","0.000124566262265898"
"36",36,"Wavelets","la8,2,periodic","data/series_01.RData","0","0.000155965472463345"
"37",37,"Wavelets","la10,2,periodic","data/series_01.RData","0","8.48844058345181e-05"
"38",38,"Wavelets","la12,2,periodic","data/series_01.RData","0","0.000114517977241194"
"39",39,"Wavelets","la14,2,periodic","data/series_01.RData","0","0.000142053952191217"
"40",40,"Wavelets","la16,2,periodic","data/series_01.RData","0","0.000103206010316395"
"41",41,"Wavelets","la18,2,periodic","data/series_01.RData","0","9.80861952425288e-05"
"42",42,"Wavelets","la20,2,periodic","data/series_01.RData","0","0.00012849512117381"
"43",43,"Wavelets","bl14,2,periodic","data/series_01.RData","0","0.000141231030975223"
"44",44,"Wavelets","bl18,2,periodic","data/series_01.RData","0","0.000101834919370099"
"45",45,"Wavelets","bl20,2,periodic","data/series_01.RData","0","0.000118358385739797"
"46",46,"Wavelets","c6,2,periodic","data/series_01.RData","1.40847618197829","0.00491846515998904"
"47",47,"Wavelets","c12,2,periodic","data/series_01.RData","0","0.000127943210744015"
"48",48,"Wavelets","c18,2,periodic","data/series_01.RData","0","9.04045677123293e-05"
"49",49,"Wavelets","c24,2,periodic","data/series_01.RData","0","9.717215365819e-05"
"50",50,"Wavelets","c30,2,periodic","data/series_01.RData","0","0.00010287164821377"
"51",51,"Wavelets","d2,3,periodic","data/series_01.RData","1.65381865052644","0.114914667457061"
"52",52,"Wavelets","d4,3,periodic","data/series_01.RData","2.32727294050558","0.01948057188639"
"53",53,"Wavelets","d6,3,periodic","data/series_01.RData","2.17589693867228","0.0040437482462135"
"54",54,"Wavelets","d8,3,periodic","data/series_01.RData","0.9478682955437","0.00106106680543975"
"55",55,"Wavelets","d10,3,periodic","data/series_01.RData","0","0.000360976033655574"
"56",56,"Wavelets","d12,3,periodic","data/series_01.RData","0.668214626673692","0.000238029167236968"
"57",57,"Wavelets","d14,3,periodic","data/series_01.RData","1.37087245516658","0.000288588237842063"
"58",58,"Wavelets","d16,3,periodic","data/series_01.RData","0.632261864957417","0.00032132688967803"
"59",59,"Wavelets","d18,3,periodic","data/series_01.RData","0.668214626673692","0.000266274900625022"
"60",60,"Wavelets","d20,3,periodic","data/series_01.RData","0.632261864957417","0.000237581506626065"
"61",61,"Wavelets","la8,3,periodic","data/series_01.RData","0.665962635362435","0.000975872563642737"
"62",62,"Wavelets","la10,3,periodic","data/series_01.RData","0","0.000433123730570642"
"63",63,"Wavelets","la12,3,periodic","data/series_01.RData","0","0.000222662309747579"
"64",64,"Wavelets","la14,3,periodic","data/series_01.RData","0.705280594962089","0.000208641644107317"
"65",65,"Wavelets","la16,3,periodic","data/series_01.RData","0.668214626673692","0.000294245792949926"
"66",66,"Wavelets","la18,3,periodic","data/series_01.RData","0","0.000211227457331193"
"67",67,"Wavelets","la20,3,periodic","data/series_01.RData","0.668214626673691","0.00030930428225456"
"68",68,"Wavelets","bl14,3,periodic","data/series_01.RData","0","0.000196862053487861"
"69",69,"Wavelets","bl18,3,periodic","data/series_01.RData","0.632261864957417","0.000315960166267474"
"70",70,"Wavelets","bl20,3,periodic","data/series_01.RData","0.705280594962089","0.000274388907737786"
"71",71,"Wavelets","c6,3,periodic","data/series_01.RData","3.27481752631925","0.0181133971957755"
"72",72,"Wavelets","c12,3,periodic","data/series_01.RData","0.736932211933513","0.000972230767277795"
"73",73,"Wavelets","c18,3,periodic","data/series_01.RData","0.705280594962089","0.000225914729916572"
"74",74,"Wavelets","c24,3,periodic","data/series_01.RData","0.668214626673692","0.000281925381526679"
"75",75,"Wavelets","c30,3,periodic","data/series_01.RData","0","0.000222596147369271"
"76",76,"Wavelets","d2,4,periodic","data/series_01.RData","5.88251960384184","0.43554733436199"
"77",77,"Wavelets","d4,4,periodic","data/series_01.RData","8.13772842310127","0.41741312062789"
"78",78,"Wavelets","d6,4,periodic","data/series_01.RData","7.2903617529678","0.411393054709512"
"79",79,"Wavelets","d8,4,periodic","data/series_01.RData","8.86557900103053","0.412010079734589"
"80",80,"Wavelets","d10,4,periodic","data/series_01.RData","9.01308324193406","0.412903564621755"
"81",81,"Wavelets","d12,4,periodic","data/series_01.RData","8.09029525291585","0.412871418915801"
"82",82,"Wavelets","d14,4,periodic","data/series_01.RData","9.87329818254531","0.412771667802154"
"83",83,"Wavelets","d16,4,periodic","data/series_01.RData","12.839106583073","0.413624073310414"
"84",84,"Wavelets","d18,4,periodic","data/series_01.RData","15.9842507953846","0.415257601994066"
"85",85,"Wavelets","d20,4,periodic","data/series_01.RData","18.0987501889371","0.416823220799616"
"86",86,"Wavelets","la8,4,periodic","data/series_01.RData","12.4105143875376","0.420404273264073"
"87",87,"Wavelets","la10,4,periodic","data/series_01.RData","16.3190494121944","0.4208261243999"
"88",88,"Wavelets","la12,4,periodic","data/series_01.RData","16.8506220106742","0.421216885962678"
"89",89,"Wavelets","la14,4,periodic","data/series_01.RData","18.5997701830693","0.418810529127043"
"90",90,"Wavelets","la16,4,periodic","data/series_01.RData","19.4574285985947","0.410395295738275"
"91",91,"Wavelets","la18,4,periodic","data/series_01.RData","12.582168414562","0.409537480479509"
"92",92,"Wavelets","la20,4,periodic","data/series_01.RData","13.1909093077012","0.410868336732064"
"93",93,"Wavelets","bl14,4,periodic","data/series_01.RData","15.2967119099741","0.421857987329289"
"94",94,"Wavelets","bl18,4,periodic","data/series_01.RData","19.8611713060249","0.4218605380861"
"95",95,"Wavelets","bl20,4,periodic","data/series_01.RData","13.3798997072583","0.408510279060159"
"96",96,"Wavelets","c6,4,periodic","data/series_01.RData","7.83544155336477","0.428868888264251"
"97",97,"Wavelets","c12,4,periodic","data/series_01.RData","16.1790462426401","0.410690367888266"
"98",98,"Wavelets","c18,4,periodic","data/series_01.RData","14.4916285426517","0.420974195669943"
"99",99,"Wavelets","c24,4,periodic","data/series_01.RData","19.49239926806","0.410359274607208"
"100",100,"Wavelets","c30,4,periodic","data/series_01.RData","17.5896974934264","0.421243008424589"
"101",101,"Wavelets","d2,5,periodic","data/series_01.RData","9.28696943144587","0.515238487750442"
"102",102,"Wavelets","d4,5,periodic","data/series_01.RData","8.59720956062786","0.470286864290323"
"103",103,"Wavelets","d6,5,periodic","data/series_01.RData","9.0607785409403","0.45405776261132"
"104",104,"Wavelets","d8,5,periodic","data/series_01.RData","6.37930126161998","0.422153781993717"
"105",105,"Wavelets","d10,5,periodic","data/series_01.RData","6.67713270548706","0.415501719379994"
"106",106,"Wavelets","d12,5,periodic","data/series_01.RData","8.95008002321167","0.420331531233299"
"107",107,"Wavelets","d14,5,periodic","data/series_01.RData","8.44398283327311","0.41749996038238"
"108",108,"Wavelets","d16,5,periodic","data/series_01.RData","7.40341585645431","0.416450014538202"
"109",109,"Wavelets","d18,5,periodic","data/series_01.RData","12.1056175251731","0.417043035398776"
"110",110,"Wavelets","d20,5,periodic","data/series_01.RData","12.8903715751448","0.417632451874377"
"111",111,"Wavelets","la8,5,periodic","data/series_01.RData","11.0330670905121","0.436382017697409"
"112",112,"Wavelets","la10,5,periodic","data/series_01.RData","9.54268731105386","0.426991514187662"
"113",113,"Wavelets","la12,5,periodic","data/series_01.RData","10.7084138314583","0.425755058577163"
"114",114,"Wavelets","la14,5,periodic","data/series_01.RData","14.4557519411975","0.42043044890965"
"115",115,"Wavelets","la16,5,periodic","data/series_01.RData","10.5417473206612","0.411859134518677"
"116",116,"Wavelets","la18,5,periodic","data/series_01.RData","9.20067293354674","0.412226795903103"
"117",117,"Wavelets","la20,5,periodic","data/series_01.RData","10.4376093598561","0.412736168252913"
"118",118,"Wavelets","bl14,5,periodic","data/series_01.RData","10.4620729275675","0.423392841414591"
"119",119,"Wavelets","bl18,5,periodic","data/series_01.RData","8.10984753919133","0.42126583207642"
"120",120,"Wavelets","bl20,5,periodic","data/series_01.RData","10.2867079900575","0.411518998286832"
"121",121,"Wavelets","c6,5,periodic","data/series_01.RData","9.39674896410918","0.488139227596135"
"122",122,"Wavelets","c12,5,periodic","data/series_01.RData","7.80519821529005","0.429434695667657"
"123",123,"Wavelets","c18,5,periodic","data/series_01.RData","11.7439013091793","0.425375897504726"
"124",124,"Wavelets","c24,5,periodic","data/series_01.RData","7.5399832626932","0.411341874318282"
"125",125,"Wavelets","c30,5,periodic","data/series_01.RData","9.94810902544046","0.421329423478201"
"126",126,"Wavelets","d2,6,periodic","data/series_01.RData","23.535344338718","1.17760375919354"
"127",127,"Wavelets","d4,6,periodic","data/series_01.RData","53.0683661251445","1.13187087615531"
"128",128,"Wavelets","d6,6,periodic","data/series_01.RData","83.3862033258466","1.10783847002827"
"129",129,"Wavelets","d8,6,periodic","data/series_01.RData","35.5852194823283","1.09948776150169"
"130",130,"Wavelets","d10,6,periodic","data/series_01.RData","62.7302992425496","1.06227481275348"
"131",131,"Wavelets","d12,6,periodic","data/series_01.RData","42.0189115913245","1.04798880007549"
"132",132,"Wavelets","d14,6,periodic","data/series_01.RData","81.4009924398286","1.08521786610685"
"133",133,"Wavelets","d16,6,periodic","data/series_01.RData","68.8597978103576","1.08037190350456"
"134",134,"Wavelets","d18,6,periodic","data/series_01.RData","58.8098039147583","1.04916431063683"
"135",135,"Wavelets","d20,6,periodic","data/series_01.RData","38.8428236269687","1.05791524169433"
"136",136,"Wavelets","la8,6,periodic","data/series_01.RData","89.7584371853131","1.08004997573306"
"137",137,"Wavelets","la10,6,periodic","data/series_01.RData","38.6739431725289","1.0654096983785"
"138",138,"Wavelets","la12,6,periodic","data/series_01.RData","86.3913916073847","1.06160244240833"
"139",139,"Wavelets","la14,6,periodic","data/series_01.RData","64.3975160397861","1.05013600024746"
"140",140,"Wavelets","la16,6,periodic","data/series_01.RData","83.3288089766583","1.05757284592743"
"141",141,"Wavelets","la18,6,periodic","data/series_01.RData","40.9547088652586","1.05723914147621"
"142",142,"Wavelets","la20,6,periodic","data/series_01.RData","80.7463735319146","1.04297968613442"
"143",143,"Wavelets","bl14,6,periodic","data/series_01.RData","76.3615841260583","1.0392164174486"
"144",144,"Wavelets","bl18,6,periodic","data/series_01.RData","35.5338630512136","1.04018530641968"
"145",145,"Wavelets","bl20,6,periodic","data/series_01.RData","32.2951781182922","1.04322673956952"
"146",146,"Wavelets","c6,6,periodic","data/series_01.RData","39.1945007414818","1.10344579432478"
"147",147,"Wavelets","c12,6,periodic","data/series_01.RData","44.4117683909295","1.10523321215232"
"148",148,"Wavelets","c18,6,periodic","data/series_01.RData","66.6514608033396","1.08060965220533"
"149",149,"Wavelets","c24,6,periodic","data/series_01.RData","41.4368620658197","1.04227674094277"
"150",150,"Wavelets","c30,6,periodic","data/series_01.RData","29.7167080903455","0.99139501013648"
"151",151,"Wavelets","d2,7,periodic","data/series_01.RData","311.792761555066","0.911843421111754"
"152",152,"Wavelets","d4,7,periodic","data/series_01.RData","134.900656436221","0.919298195419599"
"153",153,"Wavelets","d6,7,periodic","data/series_01.RData","212.440025033389","0.91924418401179"
"154",154,"Wavelets","d8,7,periodic","data/series_01.RData","154.108853042695","0.908916246471693"
"155",155,"Wavelets","d10,7,periodic","data/series_01.RData","113.406038532962","0.911588024209492"
"156",156,"Wavelets","d12,7,periodic","data/series_01.RData","177.24326163765","0.921525942156063"
"157",157,"Wavelets","d14,7,periodic","data/series_01.RData","114.337151123844","0.918877136662378"
"158",158,"Wavelets","d16,7,periodic","data/series_01.RData","135.608830888777","0.912278112170085"
"159",159,"Wavelets","d18,7,periodic","data/series_01.RData","111.914842335312","0.923703304052952"
"160",160,"Wavelets","d20,7,periodic","data/series_01.RData","126.390870097457","0.94070012117151"
"161",161,"Wavelets","la8,7,periodic","data/series_01.RData","94.8990701018911","0.926273078954399"
"162",162,"Wavelets","la10,7,periodic","data/series_01.RData","126.341659917231","0.91987948783079"
"163",163,"Wavelets","la12,7,periodic","data/series_01.RData","134.036450469681","0.911240636538621"
"164",164,"Wavelets","la14,7,periodic","data/series_01.RData","108.661254557017","0.925761618042112"
"165",165,"Wavelets","la16,7,periodic","data/series_01.RData","58.9783155916306","0.925604852255265"
"166",166,"Wavelets","la18,7,periodic","data/series_01.RData","136.65596676432","0.926940136354173"
"167",167,"Wavelets","la20,7,periodic","data/series_01.RData","57.5612656706387","0.929466880356247"
"168",168,"Wavelets","bl14,7,periodic","data/series_01.RData","56.2543457987305","0.906518482817477"
"169",169,"Wavelets","bl18,7,periodic","data/series_01.RData","123.466456228546","0.916042054418343"
"170",170,"Wavelets","bl20,7,periodic","data/series_01.RData","66.2995021948507","0.927709576367733"
"171",171,"Wavelets","c6,7,periodic","data/series_01.RData","78.1853697437491","0.918456876682277"
"172",172,"Wavelets","c12,7,periodic","data/series_01.RData","53.5194753757553","0.922367954448839"
"173",173,"Wavelets","c18,7,periodic","data/series_01.RData","113.116367309216","0.932228263149309"
"174",174,"Wavelets","c24,7,periodic","data/series_01.RData","82.7717005077883","0.927516604338459"
"175",175,"Wavelets","c30,7,periodic","data/series_01.RData","115.9236844663","0.91282109504369"
"176",176,"Wavelets","d2,8,periodic","data/series_01.RData","311.4774654122","0.913388758748021"
"177",177,"Wavelets","d4,8,periodic","data/series_01.RData","143.571435931285","0.918801434465389"
"178",178,"Wavelets","d6,8,periodic","data/series_01.RData","171.607895049566","0.918761553282115"
"179",179,"Wavelets","d8,8,periodic","data/series_01.RData","196.956578440167","0.920310286121752"
"180",180,"Wavelets","d10,8,periodic","data/series_01.RData","131.218173972085","0.920537096890972"
"181",181,"Wavelets","d12,8,periodic","data/series_01.RData","210.038262020206","0.920388684081073"
"182",182,"Wavelets","d14,8,periodic","data/series_01.RData","182.359917413609","0.919671444108139"
"183",183,"Wavelets","d16,8,periodic","data/series_01.RData","199.640599737377","0.918087000658165"
"184",184,"Wavelets","d18,8,periodic","data/series_01.RData","142.75626264618","0.920718186764262"
"185",185,"Wavelets","d20,8,periodic","data/series_01.RData","179.534677855923","0.923572278966257"
"186",186,"Wavelets","la8,8,periodic","data/series_01.RData","116.530974556646","0.922441167013729"
"187",187,"Wavelets","la10,8,periodic","data/series_01.RData","149.786859221786","0.921839614010336"
"188",188,"Wavelets","la12,8,periodic","data/series_01.RData","94.3806272380543","0.917648848217336"
"189",189,"Wavelets","la14,8,periodic","data/series_01.RData","152.131815567382","0.918630159185759"
"190",190,"Wavelets","la16,8,periodic","data/series_01.RData","62.7431110310608","0.922979102976358"
"191",191,"Wavelets","la18,8,periodic","data/series_01.RData","112.142153955263","0.916323162562883"
"192",192,"Wavelets","la20,8,periodic","data/series_01.RData","89.6950142259089","0.920679912420374"
"193",193,"Wavelets","bl14,8,periodic","data/series_01.RData","175.100396962532","0.914945507004632"
"194",194,"Wavelets","bl18,8,periodic","data/series_01.RData","91.9693089271512","0.91709860632168"
"195",195,"Wavelets","bl20,8,periodic","data/series_01.RData","156.633692168119","0.918214366259287"
"196",196,"Wavelets","c6,8,periodic","data/series_01.RData","70.0417818033069","0.920745165608636"
"197",197,"Wavelets","c12,8,periodic","data/series_01.RData","141.03437529054","0.921494027178491"
"198",198,"Wavelets","c18,8,periodic","data/series_01.RData","75.183553862305","0.918166940191283"
"199",199,"Wavelets","c24,8,periodic","data/series_01.RData","108.519243684606","0.923621618867519"
"200",200,"Wavelets","c30,8,periodic","data/series_01.RData","94.9604026303311","0.918145692168768"
"201",201,"Wavelets","d2,9,periodic","data/series_01.RData","280.810124352441","0.924452322332104"
"202",202,"Wavelets","d4,9,periodic","data/series_01.RData","225.445071949151","0.920792552918645"
"203",203,"Wavelets","d6,9,periodic","data/series_01.RData","263.102471572775","0.920568683788405"
"204",204,"Wavelets","d8,9,periodic","data/series_01.RData","105.435588679036","0.920308790389617"
"205",205,"Wavelets","d10,9,periodic","data/series_01.RData","76.1481223793389","0.920173205832141"
"206",206,"Wavelets","d12,9,periodic","data/series_01.RData","90.7010959271176","0.92009864729553"
"207",207,"Wavelets","d14,9,periodic","data/series_01.RData","128.132765049571","0.91996879308068"
"208",208,"Wavelets","d16,9,periodic","data/series_01.RData","134.916740265678","0.919802156030832"
"209",209,"Wavelets","d18,9,periodic","data/series_01.RData","180.758528503966","0.920101207839185"
"210",210,"Wavelets","d20,9,periodic","data/series_01.RData","137.487625919541","0.920504920027364"
"211",211,"Wavelets","la8,9,periodic","data/series_01.RData","147.594495559282","0.920895693724479"
"212",212,"Wavelets","la10,9,periodic","data/series_01.RData","213.102194629305","0.917944795537235"
"213",213,"Wavelets","la12,9,periodic","data/series_01.RData","218.113338940167","0.917175646897536"
"214",214,"Wavelets","la14,9,periodic","data/series_01.RData","105.006712224723","0.919998068501003"
"215",215,"Wavelets","la16,9,periodic","data/series_01.RData","159.185937675121","0.920723765294756"
"216",216,"Wavelets","la18,9,periodic","data/series_01.RData","97.7245126617834","0.920178177832958"
"217",217,"Wavelets","la20,9,periodic","data/series_01.RData","263.95297711543","0.920019152580793"
"218",218,"Wavelets","bl14,9,periodic","data/series_01.RData","172.457041622141","0.918678456724589"
"219",219,"Wavelets","bl18,9,periodic","data/series_01.RData","115.044951587621","0.920289012804702"
"220",220,"Wavelets","bl20,9,periodic","data/series_01.RData","116.622720022365","0.920046923552925"
"221",221,"Wavelets","c6,9,periodic","data/series_01.RData","80.5219029610187","0.919863325327485"
"222",222,"Wavelets","c12,9,periodic","data/series_01.RData","267.351759004859","0.920257600797481"
"223",223,"Wavelets","c18,9,periodic","data/series_01.RData","137.388930525387","0.919187636351466"
"224",224,"Wavelets","c24,9,periodic","data/series_01.RData","53.1912533220783","0.920535555541815"
"225",225,"Wavelets","c30,9,periodic","data/series_01.RData","209.68280649215","0.919137119872486"
"226",226,"Wavelets","d2,1,reflection","data/series_01.RData","3.99606188839433","0.0259060350026767"
"227",227,"Wavelets","d4,1,reflection","data/series_01.RData","1.11506297771001","0.00133215549209473"
"228",228,"Wavelets","d6,1,reflection","data/series_01.RData","0","9.79559668849106e-05"
"229",229,"Wavelets","d8,1,reflection","data/series_01.RData","0","1.66946223608058e-05"
"230",230,"Wavelets","d10,1,reflection","data/series_01.RData","0","3.18147893443408e-05"
"231",231,"Wavelets","d12,1,reflection","data/series_01.RData","0","4.99068235917297e-05"
"232",232,"Wavelets","d14,1,reflection","data/series_01.RData","0","6.38721416095937e-05"
"233",233,"Wavelets","d16,1,reflection","data/series_01.RData","0","6.47455086274575e-05"
"234",234,"Wavelets","d18,1,reflection","data/series_01.RData","0","5.89867934501566e-05"
"235",235,"Wavelets","d20,1,reflection","data/series_01.RData","0","4.36814583601298e-05"
"236",236,"Wavelets","la8,1,reflection","data/series_01.RData","0","5.58258909931187e-05"
"237",237,"Wavelets","la10,1,reflection","data/series_01.RData","0","6.26179740466892e-05"
"238",238,"Wavelets","la12,1,reflection","data/series_01.RData","0","5.60633722047051e-05"
"239",239,"Wavelets","la14,1,reflection","data/series_01.RData","0","3.58296312297445e-05"
"240",240,"Wavelets","la16,1,reflection","data/series_01.RData","0","5.72465687175976e-05"
"241",241,"Wavelets","la18,1,reflection","data/series_01.RData","0","6.26262481340627e-05"
"242",242,"Wavelets","la20,1,reflection","data/series_01.RData","0","5.82372516972137e-05"
"243",243,"Wavelets","bl14,1,reflection","data/series_01.RData","0","3.80987832526919e-05"
"244",244,"Wavelets","bl18,1,reflection","data/series_01.RData","0","2.70599040070568e-05"
"245",245,"Wavelets","bl20,1,reflection","data/series_01.RData","0","5.89702429166648e-05"
"246",246,"Wavelets","c6,1,reflection","data/series_01.RData","0.870486757051235","0.00126480878615663"
"247",247,"Wavelets","c12,1,reflection","data/series_01.RData","0","5.05325561903763e-05"
"248",248,"Wavelets","c18,1,reflection","data/series_01.RData","0","4.85457672634103e-05"
"249",249,"Wavelets","c24,1,reflection","data/series_01.RData","0","4.98842862133866e-05"
"250",250,"Wavelets","c30,1,reflection","data/series_01.RData","0","5.11529578397583e-05"
"251",251,"Wavelets","d2,2,reflection","data/series_01.RData","3.56370821322552","0.0547043039500901"
"252",252,"Wavelets","d4,2,reflection","data/series_01.RData","2.4729781686165","0.00533425270776608"
"253",253,"Wavelets","d6,2,reflection","data/series_01.RData","0","0.000624793913329401"
"254",254,"Wavelets","d8,2,reflection","data/series_01.RData","0","0.000206075821522826"
"255",255,"Wavelets","d10,2,reflection","data/series_01.RData","0.705280594962089","0.000267237209117864"
"256",256,"Wavelets","d12,2,reflection","data/series_01.RData","0.705280594962089","0.00031004942895548"
"257",257,"Wavelets","d14,2,reflection","data/series_01.RData","0.705280594962089","0.000265806422671813"
"258",258,"Wavelets","d16,2,reflection","data/series_01.RData","0","0.000172354195981382"
"259",259,"Wavelets","d18,2,reflection","data/series_01.RData","0","0.000159344619207981"
"260",260,"Wavelets","d20,2,reflection","data/series_01.RData","0","0.000245868244612792"
"261",261,"Wavelets","la8,2,reflection","data/series_01.RData","0","0.000275501378159125"
"262",262,"Wavelets","la10,2,reflection","data/series_01.RData","0.702760363409464","0.000280347063025416"
"263",263,"Wavelets","la12,2,reflection","data/series_01.RData","0","0.000199980968525221"
"264",264,"Wavelets","la14,2,reflection","data/series_01.RData","0","9.81015413728629e-05"
"265",265,"Wavelets","la16,2,reflection","data/series_01.RData","0","0.000253271606059104"
"266",266,"Wavelets","la18,2,reflection","data/series_01.RData","0.705280594962089","0.000288838639449755"
"267",267,"Wavelets","la20,2,reflection","data/series_01.RData","0","0.000187234701011495"
"268",268,"Wavelets","bl14,2,reflection","data/series_01.RData","0","0.000105472770271843"
"269",269,"Wavelets","bl18,2,reflection","data/series_01.RData","0.705280594962089","0.00029308158628856"
"270",270,"Wavelets","bl20,2,reflection","data/series_01.RData","0","0.000223477061870507"
"271",271,"Wavelets","c6,2,reflection","data/series_01.RData","1.68489752500625","0.0051294296360095"
"272",272,"Wavelets","c12,2,reflection","data/series_01.RData","0.705280594962089","0.000314680715532928"
"273",273,"Wavelets","c18,2,reflection","data/series_01.RData","0","0.000273630892571423"
"274",274,"Wavelets","c24,2,reflection","data/series_01.RData","0","0.000279587507038604"
"275",275,"Wavelets","c30,2,reflection","data/series_01.RData","0","0.000285290236330577"
"276",276,"Wavelets","d2,3,reflection","data/series_01.RData","1.65381865052644","0.114914667457061"
"277",277,"Wavelets","d4,3,reflection","data/series_01.RData","2.20213707883684","0.0202318703942059"
"278",278,"Wavelets","d6,3,reflection","data/series_01.RData","3.46406075165218","0.00419369065913915"
"279",279,"Wavelets","d8,3,reflection","data/series_01.RData","2.15805895268999","0.00174258508760893"
"280",280,"Wavelets","d10,3,reflection","data/series_01.RData","3.40450660108182","0.00156395258642837"
"281",281,"Wavelets","d12,3,reflection","data/series_01.RData","4.38962794209146","0.00139719879411356"
"282",282,"Wavelets","d14,3,reflection","data/series_01.RData","1.95057628434947","0.000848808913904568"
"283",283,"Wavelets","d16,3,reflection","data/series_01.RData","2.74511952248847","0.000641799315275165"
"284",284,"Wavelets","d18,3,reflection","data/series_01.RData","3.92621068997426","0.00111546059074636"
"285",285,"Wavelets","d20,3,reflection","data/series_01.RData","4.4163804049631","0.001498536278041"
"286",286,"Wavelets","la8,3,reflection","data/series_01.RData","2.64447111261802","0.00214166801216292"
"287",287,"Wavelets","la10,3,reflection","data/series_01.RData","1.16880900638442","0.000884434639114782"
"288",288,"Wavelets","la12,3,reflection","data/series_01.RData","2.83243233494572","0.00128884754582768"
"289",289,"Wavelets","la14,3,reflection","data/series_01.RData","3.30525869182682","0.00123063395802597"
"290",290,"Wavelets","la16,3,reflection","data/series_01.RData","1.71430908447235","0.000635592140605553"
"291",291,"Wavelets","la18,3,reflection","data/series_01.RData","3.64760500693282","0.00127337047815169"
"292",292,"Wavelets","la20,3,reflection","data/series_01.RData","1.32718904820687","0.00059546566656047"
"293",293,"Wavelets","bl14,3,reflection","data/series_01.RData","3.6639151730029","0.00142264803650777"
"294",294,"Wavelets","bl18,3,reflection","data/series_01.RData","1.70716615073669","0.000543909174847608"
"295",295,"Wavelets","bl20,3,reflection","data/series_01.RData","3.3300056118653","0.000905955596534287"
"296",296,"Wavelets","c6,3,reflection","data/series_01.RData","2.82178424793469","0.0190694061020037"
"297",297,"Wavelets","c12,3,reflection","data/series_01.RData","1.62641063770408","0.00145036422901427"
"298",298,"Wavelets","c18,3,reflection","data/series_01.RData","2.03642242263305","0.00124194962297256"
"299",299,"Wavelets","c24,3,reflection","data/series_01.RData","2.94364026143428","0.000785139496456761"
"300",300,"Wavelets","c30,3,reflection","data/series_01.RData","3.84267036707802","0.00126834070419703"
"301",301,"Wavelets","d2,4,reflection","data/series_01.RData","3.71850673827965","0.229814467990967"
"302",302,"Wavelets","d4,4,reflection","data/series_01.RData","5.42753427827122","0.0816643747084554"
"303",303,"Wavelets","d6,4,reflection","data/series_01.RData","9.23807598244242","0.0348691638952224"
