"testId","tech","paramIdx","param","mddl","mda","mae_md","rmse_md","mae","rmse","dist"
6,"forcedectopo",35,"0.25,30,0.006,0.00,2,20",2.62914356567883,5.1418486560397,0.0903989467924393,5.1418486560397,0.0910280388079575,0.116877666274772,0.179552600654912
6,"forcedectopo",36,"0.50,30,0.006,0.00,2,20",5.12469975201419,10.936664352715,0.209264522372413,10.936664352715,0.20818839709186,0.246003711022252,0.998034796651984
6,"forcedectopo",37,"0.05,30,0.007,0.00,2,20",2.62080073333092,5.07769517445523,0.0990046703369308,5.07769517445523,0.099447128566071,0.115085708879604,0.172583653950883
6,"forcedectopo",38,"0.10,30,0.007,0.00,2,20",3.95998774670569,4.84775984904193,0.0940240496653402,4.84775984904193,0.0944732719318265,0.109957434863003,0.355130368964327
6,"forcedectopo",39,"0.15,30,0.007,0.00,2,20",6.38491369958356,4.45471851754681,0.0815066551045109,4.45471851754681,0.0822816293143477,0.101463083557981,0.75911588910697
6,"forcedectopo",40,"0.20,30,0.007,0.00,2,20",5.37957861439948,4.37636559320121,0.0758975923087206,4.37636559320121,0.0768280904581783,0.0999263159667112,0.585548098914856
6,"forcedectopo",41,"0.25,30,0.007,0.00,2,20",4.30971118238301,4.86370926371415,0.085325445219549,4.86370926371415,0.0860176356572711,0.110718750149123,0.413530156655715
6,"forcedectopo",42,"0.50,30,0.007,0.00,2,20",4.76316417210151,10.7238581341022,0.205069421948562,10.7238581341022,0.204035275569059,0.241236622942982,0.943590056882703
6,"forcedectopo",43,"0.05,30,0.008,0.00,2,20",2.91673770301171,5.08672563499132,0.0991729836984511,5.08672563499132,0.0996006369725301,0.115287070140248,0.208962214077543
6,"forcedectopo",44,"0.10,30,0.008,0.00,2,20",2.90159669583923,4.85391960214092,0.0942718934715391,4.85391960214092,0.0947081619493343,0.11008056424786,0.189759467964977
6,"forcedectopo",45,"0.15,30,0.008,0.00,2,20",4.06990313552564,4.44124333152288,0.0821504893865788,4.44124333152288,0.0828747593817742,0.101116270140219,0.362228364352377
6,"forcedectopo",46,"0.20,30,0.008,0.00,2,20",3.45581664488695,4.29227883047191,0.0749474009516992,4.29227883047191,0.0758744044130055,0.0980254969879702,0.254819610991741
6,"forcedectopo",47,"0.25,30,0.008,0.00,2,20",4.08915935686085,4.70874803619623,0.0823851967849912,4.70874803619623,0.0831064968540026,0.107280827117696,0.372005795327604
6,"forcedectopo",48,"0.50,30,0.008,0.00,2,20",4.5608255716238,10.4776298087828,0.200181935800758,10.4776298087828,0.199192799438571,0.235718244190835,0.900520949948795
6,"forcedectopo",49,"0.05,30,0.009,0.00,2,20",2.80830366055578,5.0645572017861,0.098628701888938,5.0645572017861,0.0990798990963654,0.114798392190845,0.193298053698868
6,"forcedectopo",50,"0.10,30,0.009,0.00,2,20",2.90159669583923,4.85391960214092,0.0942718934715391,4.85391960214092,0.0947081619493343,0.11008056424786,0.189759467964977
6,"forcedectopo",51,"0.15,30,0.009,0.00,2,20",3.81216290202752,4.43960112624295,0.08308574386088,4.43960112624295,0.0837575917080482,0.101035259452357,0.318404091971658
6,"forcedectopo",52,"0.20,30,0.009,0.00,2,20",3.45581664488695,4.29227883047191,0.0749474009516992,4.29227883047191,0.0758744044130055,0.0980254969879702,0.254819610991741
6,"forcedectopo",53,"0.25,30,0.009,0.00,2,20",4.39491436640709,4.54269591078835,0.0792015305233028,4.54269591078835,0.0799523204582168,0.103590913009056,0.419525142674897
6,"forcedectopo",54,"0.50,30,0.009,0.00,2,20",4.5608255716238,10.4776298087828,0.200181935800758,10.4776298087828,0.199192799438571,0.235718244190835,0.900520949948795
6,"forcedectopo",55,"0.05,30,0.010,0.00,2,20",2.80830366055578,5.0645572017861,0.098628701888938,5.0645572017861,0.0990798990963654,0.114798392190845,0.193298053698868
6,"forcedectopo",56,"0.10,30,0.010,0.00,2,20",3.38440067298404,4.88029394731492,0.095021799574818,4.88029394731492,0.0954512342966283,0.110666961835744,0.263849148970535
6,"forcedectopo",57,"0.15,30,0.010,0.00,2,20",4.72283017429353,4.45516039774481,0.084497715041696,4.45516039774481,0.0851178648213271,0.101338098207953,0.473917236022222
6,"forcedectopo",58,"0.20,30,0.010,0.00,2,20",4.29242270048504,4.2140881603927,0.0743058856754196,4.2140881603927,0.0752235474876035,0.0962458052912738,0.397083798133316
6,"forcedectopo",59,"0.25,30,0.010,0.00,2,20",3.10409545041745,4.37292633307965,0.0760057058637038,4.37292633307965,0.0767912869784111,0.0998108647756605,0.19740972361347
6,"forcedectopo",60,"0.50,30,0.010,0.00,2,20",4.25846984098958,10.1916482693048,0.194511737479925,10.1916482693048,0.193577790135498,0.22930492570319,0.845431811074895
6,"forcedectopo",61,"0.05,30,0.001,0.25,2,20",3.32544804699367,5.07856948952382,0.0990908786282896,5.07856948952382,0.0995244812602381,0.115104230009053,0.265947257544977
6,"forcedectopo",62,"0.10,30,0.001,0.25,2,20",2.92263139474181,4.92830407330248,0.0936698520375599,4.92830407330248,0.0942337816383325,0.111998627755263,0.197906634917063
6,"forcedectopo",63,"0.15,30,0.001,0.25,2,20",3.70329068928114,4.8497889938733,0.0833447381006152,4.8497889938733,0.0843494041465456,0.110604867619129,0.313298389602031
6,"forcedectopo",64,"0.20,30,0.001,0.25,2,20",3.31798048500764,5.46037227236537,0.0940901497512266,5.46037227236537,0.0948497734384713,0.124090045789579,0.290953837219457
6,"forcedectopo",65,"0.25,30,0.001,0.25,2,20",4.12897802632322,6.03803971337886,0.106736593215415,6.03803971337886,0.107214735506403,0.136918434866557,0.444885405665559
6,"forcedectopo",66,"0.50,30,0.001,0.25,2,20",5.80669271391769,11.7597393125184,0.225229644497099,11.7597393125184,0.223959115050178,0.264426881791264,1.1458045227339
6,"forcedectopo",67,"0.05,30,0.002,0.25,2,20",3.44941132510234,5.07054634732706,0.0988841453196782,5.07054634732706,0.0993209488030902,0.114927045383728,0.284114520847886
6,"forcedectopo",68,"0.10,30,0.002,0.25,2,20",3.05762218624956,4.88282182034622,0.0941667549802751,4.88282182034622,0.0946262828195453,0.110810818828711,0.214223107885909
6,"forcedectopo",69,"0.15,30,0.002,0.25,2,20",4.41659234010922,4.66566402182464,0.0814736057568905,4.66566402182464,0.0824331509188836,0.106386896301922,0.42592817736833
